2026-03-13 14:32:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Configured repo-local caches: {'HF_HOME': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache', 'HUGGINGFACE_HUB_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/hub', 'TRANSFORMERS_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/transformers', 'PIP_CACHE_DIR': '/nfs_tmp/Compression_team/src/WaterSIC/.cache/pip'}
2026-03-13 17:15:11 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 8 stage ['o_proj']
2026-03-13 17:15:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.8
2026-03-13 17:15:13 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.8
2026-03-13 17:15:13 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.8
2026-03-13 17:15:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.8
2026-03-13 17:15:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.8
2026-03-13 17:15:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.8
2026-03-13 17:15:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.8
2026-03-13 17:15:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.8
2026-03-13 17:15:53 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.8.self_attn.o_proj with target 3.0763 and achieved 2.9413 (relMSE=2.061014e-01, ref_delta=2.894840e-01)
2026-03-13 17:15:53 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 8 stage ['gate_proj', 'up_proj']
2026-03-13 17:15:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.8
2026-03-13 17:15:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.8
2026-03-13 17:15:55 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.8
2026-03-13 17:15:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.8
2026-03-13 17:15:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.8
2026-03-13 17:15:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.8
2026-03-13 17:15:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.8
2026-03-13 17:15:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.8
2026-03-13 17:18:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.8.mlp.gate_proj with target 3.0775 and achieved 2.9607 (relMSE=5.651437e-02, ref_delta=3.796248e-01)
2026-03-13 17:21:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.8.mlp.up_proj with target 3.0818 and achieved 2.9944 (relMSE=5.375687e-02, ref_delta=3.796248e-01)
2026-03-13 17:21:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 8 stage ['down_proj']
2026-03-13 17:21:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.8
2026-03-13 17:22:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.8
2026-03-13 17:22:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.8
2026-03-13 17:22:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.8
2026-03-13 17:22:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.8
2026-03-13 17:22:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.8
2026-03-13 17:22:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.8
2026-03-13 17:22:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.8
2026-03-13 17:33:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.8.mlp.down_proj with target 3.0851 and achieved 2.9946 (relMSE=2.852787e-01, ref_delta=6.705561e-02)
2026-03-13 17:33:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 8 in 1190.47s
2026-03-13 17:33:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 9 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-13 17:33:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.9
2026-03-13 17:33:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.9
2026-03-13 17:33:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.9
2026-03-13 17:33:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.9
2026-03-13 17:33:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.9
2026-03-13 17:33:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.9
2026-03-13 17:33:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.9
2026-03-13 17:33:35 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.9
2026-03-13 17:34:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.9.self_attn.q_proj with target 3.0887 and achieved 2.9576 (relMSE=6.193623e-02, ref_delta=1.235447e+00)
2026-03-13 17:34:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.9.self_attn.k_proj with target 3.0900 and achieved 2.7289 (relMSE=8.691879e-02, ref_delta=1.235447e+00)
2026-03-13 17:35:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.9.self_attn.v_proj with target 3.0909 and achieved 2.7844 (relMSE=7.526298e-02, ref_delta=1.235447e+00)
2026-03-13 17:35:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 9 stage ['o_proj']
2026-03-13 17:35:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.9
2026-03-13 17:35:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.9
2026-03-13 17:35:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.9
2026-03-13 17:35:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.9
2026-03-13 17:35:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.9
2026-03-13 17:35:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.9
2026-03-13 17:35:05 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.9
2026-03-13 17:35:05 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.9
2026-03-13 17:35:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.9.self_attn.o_proj with target 3.0916 and achieved 2.9514 (relMSE=2.643316e-01, ref_delta=2.815357e-01)
2026-03-13 17:35:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 9 stage ['gate_proj', 'up_proj']
2026-03-13 17:35:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.9
2026-03-13 17:35:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.9
2026-03-13 17:35:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.9
2026-03-13 17:35:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.9
2026-03-13 17:35:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.9
2026-03-13 17:35:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.9
2026-03-13 17:35:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.9
2026-03-13 17:35:49 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.9
2026-03-13 17:38:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.9.mlp.gate_proj with target 3.0930 and achieved 3.0110 (relMSE=5.409767e-02, ref_delta=3.658534e-01)
2026-03-13 17:41:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.9.mlp.up_proj with target 3.0965 and achieved 2.9961 (relMSE=5.475958e-02, ref_delta=3.658534e-01)
2026-03-13 17:41:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 9 stage ['down_proj']
2026-03-13 17:41:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.9
2026-03-13 17:41:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.9
2026-03-13 17:41:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.9
2026-03-13 17:41:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.9
2026-03-13 17:41:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.9
2026-03-13 17:41:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.9
2026-03-13 17:41:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.9
2026-03-13 17:42:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.9
2026-03-13 17:53:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.9.mlp.down_proj with target 3.1009 and achieved 3.0118 (relMSE=3.207640e-01, ref_delta=8.419396e-02)
2026-03-13 17:53:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 9 in 1193.47s
2026-03-13 17:53:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 10 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-13 17:53:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.10
2026-03-13 17:53:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.10
2026-03-13 17:53:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.10
2026-03-13 17:53:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.10
2026-03-13 17:53:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.10
2026-03-13 17:53:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.10
2026-03-13 17:53:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.10
2026-03-13 17:53:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.10
2026-03-13 17:54:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.10.self_attn.q_proj with target 3.1050 and achieved 2.9340 (relMSE=6.619448e-02, ref_delta=1.588523e+00)
2026-03-13 17:54:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.10.self_attn.k_proj with target 3.1070 and achieved 2.6792 (relMSE=9.968260e-02, ref_delta=1.588523e+00)
2026-03-13 17:54:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.10.self_attn.v_proj with target 3.1082 and achieved 2.7515 (relMSE=8.173797e-02, ref_delta=1.588523e+00)
2026-03-13 17:54:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 10 stage ['o_proj']
2026-03-13 17:54:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.10
2026-03-13 17:55:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.10
2026-03-13 17:55:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.10
2026-03-13 17:55:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.10
2026-03-13 17:55:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.10
2026-03-13 17:55:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.10
2026-03-13 17:55:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.10
2026-03-13 17:55:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.10
2026-03-13 17:55:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.10.self_attn.o_proj with target 3.1093 and achieved 2.9623 (relMSE=3.171875e-01, ref_delta=1.882717e-01)
2026-03-13 17:55:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 10 stage ['gate_proj', 'up_proj']
2026-03-13 17:55:42 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.10
2026-03-13 17:55:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.10
2026-03-13 17:55:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.10
2026-03-13 17:55:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.10
2026-03-13 17:55:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.10
2026-03-13 17:55:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.10
2026-03-13 17:55:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.10
2026-03-13 17:55:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.10
2026-03-13 17:58:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.10.mlp.gate_proj with target 3.1110 and achieved 3.0606 (relMSE=5.039178e-02, ref_delta=3.389660e-01)
2026-03-13 18:02:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.10.mlp.up_proj with target 3.1135 and achieved 3.0116 (relMSE=5.362181e-02, ref_delta=3.389660e-01)
2026-03-13 18:02:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 10 stage ['down_proj']
2026-03-13 18:02:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.10
2026-03-13 18:02:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.10
2026-03-13 18:02:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.10
2026-03-13 18:02:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.10
2026-03-13 18:02:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.10
2026-03-13 18:02:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.10
2026-03-13 18:02:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.10
2026-03-13 18:02:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.10
2026-03-13 18:14:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.10.mlp.down_proj with target 3.1189 and achieved 3.0271 (relMSE=3.000123e-01, ref_delta=9.290432e-02)
2026-03-13 18:14:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 10 in 1249.08s
2026-03-13 18:14:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 11 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-13 18:14:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.11
2026-03-13 18:14:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.11
2026-03-13 18:14:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.11
2026-03-13 18:14:11 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.11
2026-03-13 18:14:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.11
2026-03-13 18:14:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.11
2026-03-13 18:14:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.11
2026-03-13 18:14:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.11
2026-03-13 18:15:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.11.self_attn.q_proj with target 3.1239 and achieved 2.9797 (relMSE=6.090381e-02, ref_delta=1.248474e+00)
2026-03-13 18:15:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.11.self_attn.k_proj with target 3.1260 and achieved 2.7321 (relMSE=8.582558e-02, ref_delta=1.248474e+00)
2026-03-13 18:15:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.11.self_attn.v_proj with target 3.1273 and achieved 2.7598 (relMSE=7.686071e-02, ref_delta=1.248474e+00)
2026-03-13 18:15:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 11 stage ['o_proj']
2026-03-13 18:15:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.11
2026-03-13 18:15:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.11
2026-03-13 18:15:49 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.11
2026-03-13 18:15:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.11
2026-03-13 18:15:51 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.11
2026-03-13 18:15:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.11
2026-03-13 18:15:53 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.11
2026-03-13 18:15:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.11
2026-03-13 18:16:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.11.self_attn.o_proj with target 3.1286 and achieved 2.9809 (relMSE=4.860138e-01, ref_delta=1.504171e-01)
2026-03-13 18:16:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 11 stage ['gate_proj', 'up_proj']
2026-03-13 18:16:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.11
2026-03-13 18:16:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.11
2026-03-13 18:16:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.11
2026-03-13 18:16:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.11
2026-03-13 18:16:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.11
2026-03-13 18:16:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.11
2026-03-13 18:16:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.11
2026-03-13 18:16:38 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.11
2026-03-13 18:19:35 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.11.mlp.gate_proj with target 3.1307 and achieved 3.0439 (relMSE=4.690844e-02, ref_delta=2.916134e-01)
2026-03-13 18:22:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.11.mlp.up_proj with target 3.1360 and achieved 3.0482 (relMSE=4.753061e-02, ref_delta=2.916134e-01)
2026-03-13 18:22:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 11 stage ['down_proj']
2026-03-13 18:22:39 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.11
2026-03-13 18:22:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.11
2026-03-13 18:22:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.11
2026-03-13 18:22:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.11
2026-03-13 18:22:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.11
2026-03-13 18:22:49 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.11
2026-03-13 18:22:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.11
2026-03-13 18:22:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.11
2026-03-13 18:34:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.11.mlp.down_proj with target 3.1417 and achieved 3.0495 (relMSE=3.165789e-01, ref_delta=1.112341e-01)
2026-03-13 18:34:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Completed layer 11 in 1208.61s
2026-03-13 18:34:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 12 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-13 18:34:13 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.12
2026-03-13 18:34:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.12
2026-03-13 18:34:17 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.12
2026-03-13 18:34:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.12
2026-03-13 18:34:22 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.12
2026-03-13 18:34:24 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.12
2026-03-13 18:34:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.12
2026-03-13 18:34:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.12
2026-03-13 18:35:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.12.self_attn.q_proj with target 3.1480 and achieved 3.0100 (relMSE=5.738236e-02, ref_delta=1.008184e+00)
2026-03-13 18:35:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.12.self_attn.k_proj with target 3.1504 and achieved 2.7406 (relMSE=8.631489e-02, ref_delta=1.008184e+00)
2026-03-13 18:35:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.12.self_attn.v_proj with target 3.1523 and achieved 2.8048 (relMSE=7.287909e-02, ref_delta=1.008184e+00)
2026-03-13 18:35:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collecting statistics for layer 12 stage ['o_proj']
2026-03-13 18:35:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 0 for layer model.layers.12
2026-03-13 18:35:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 1 for layer model.layers.12
2026-03-13 18:35:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 2 for layer model.layers.12
2026-03-13 18:36:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 3 for layer model.layers.12
2026-03-13 18:36:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 4 for layer model.layers.12
2026-03-13 18:36:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 5 for layer model.layers.12
2026-03-13 18:36:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 6 for layer model.layers.12
2026-03-13 18:36:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Collected calibration batch 7 for layer model.layers.12
2026-03-13 18:36:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_norescaler | Quantized model.layers.12.self_attn.o_proj with target 3.1538 and achieved 3.0062 (relMSE=4.214753e-01, ref_delta=2.042109e-01)
